svsite	Superpopulation	af	af.med
sv_649207_0	AFR	0.229198184568835	0.383697813121272
sv_649208_0	AFR	0.199697428139183	0.0619596541786743
sv_649209_0	AFR	0.24357034795764	0.13817097415507
sv_649214_0	AFR	0.170953101361573	0.361111111111111
sv_649216_0	AFR	0.00226928895612708	0.142857142857143
sv_649218_0	AFR	0.239031770045386	0.427953890489914
sv_649228_0	AFR	0.136157337367625	0.00576368876080692
sv_649243_0	AFR	0.309379727685325	0.47713717693837
sv_649245_0	AFR	0.232223903177005	0.0466269841269841
sv_64926_0	AFR	0.109682299546142	0.21031746031746
sv_649273_0	AFR	0.329046898638427	0.157464212678937
sv_649699_0	AFR	0.857791225416036	0.582504970178926
sv_649703_0	AFR	0.208774583963691	0.380403458213256
sv_649705_0	AFR	0.298789712556732	0.0777096114519427
sv_649707_0	AFR	0.0665658093797277	0.320040899795501
sv_649718_0	AFR	0.0658093797276853	0.321063394683027
sv_649720_0	AFR	0.177004538577912	0.394683026584867
sv_649721_0	AFR	0.0627836611195159	0.287321063394683
sv_649722_0	AFR	0.0748865355521936	0.478527607361963
sv_649729_0	AFR	0.181543116490166	0.321063394683027
sv_649732_0	AFR	0.734493192133132	0.619596541786744
sv_649735_0	AFR	0.0748865355521936	0.224948875255624
sv_649778_0	AFR	0.122541603630862	0.280163599182004
sv_649779_0	AFR	0.0953101361573374	0.282208588957055
sv_649788_0	AFR	0.299546142208775	0.446428571428571
sv_649792_0	AFR	0.482602118003026	0.604373757455268
sv_649793_0	AFR	0.300302571860817	0.401785714285714
sv_649795_0	AFR	0.16036308623298	0.287698412698413
sv_649796_0	AFR	0.334341906202723	0.552579365079365
sv_650268_0	AFR	0.698940998487141	0.505112474437628
sv_650271_0	AFR	0.573373676248109	0.469325153374233
sv_650276_0	AFR	0.0310136157337368	0.256484149855908
sv_650422_0	AFR	0.0695915279878971	0.340057636887608
sv_650429_0	AFR	0.360816944024206	0.230061349693252
sv_650432_0	AFR	0.0242057488653555	0.184049079754601
sv_650436_0	AFR	0.680786686838124	0.370039682539683
sv_650443_0	AFR	0.203479576399395	0.0129224652087475
sv_650445_0	AFR	0.0620272314674735	0.185884691848907
sv_650449_0	AFR	0.236762481089259	0.422190201729107
sv_650453_0	AFR	0.79500756429652	0.628242074927954
sv_650456_0	AFR	0.733736762481089	0.296222664015905
sv_650457_0	AFR	0.721633888048411	0.273359840954274
sv_650459_0	AFR	0.881996974281392	0.691468253968254
sv_650461_0	AFR	0.426626323751891	0.259443339960239
sv_650466_0	AFR	0.462934947049924	0.225646123260437
sv_650469_0	AFR	0.118759455370651	0
sv_650472_0	AFR	0.236006051437216	0.130218687872763
sv_650475_0	AFR	0.158093797276853	0.0188866799204771
sv_650693_0	AFR	0.989409984871407	0.851585014409222
sv_650745_0	AFR	0.247352496217852	0.46031746031746
sv_650746_0	AFR	0.394856278366112	0.593659942363112
sv_650753_0	AFR	0.10590015128593	0.00397614314115308
sv_650755_0	AFR	0.12178517397882	0.424335378323108
sv_650757_0	AFR	0.261724659606657	0.00795228628230616
sv_650763_0	AFR	0.380484114977307	0.190854870775348
sv_650769_0	AFR	0.543872919818457	0.656063618290258
sv_650770_0	AFR	0.423600605143722	0.661383285302594
sv_65085_0	AFR	0.536308623298033	0.682902584493042
sv_650946_0	AFR	0.248108925869894	0.0952380952380952
sv_650948_0	AFR	0.185325264750378	0.0562372188139059
sv_650952_0	AFR	0.307866868381241	0.105316973415133
sv_650953_0	AFR	0.409984871406959	0.192229038854806
sv_650956_0	AFR	0.158093797276853	0.00298210735586481
sv_651143_0	AFR	0.246596066565809	0.393660531697341
sv_651149_0	AFR	0.308623298033283	0.171626984126984
sv_651155_0	AFR	0.444024205748865	0.309798270893372
sv_651156_0	AFR	0.20499243570348	0.0208333333333333
sv_65119_0	AFR	0.187594553706505	0.329025844930417
sv_651206_0	AFR	0.807110438729198	0.493041749502982
sv_651214_0	AFR	0.235249621785174	0.0783730158730159
sv_65136_0	AFR	0.144478063540091	0.252556237218814
sv_651389_0	AFR	0.183055975794251	0.0201729106628242
sv_651424_0	AFR	0.369137670196672	0.266401590457256
sv_65200_0	AFR	0.367624810892587	0.0590778097982709
sv_65201_0	AFR	0.346444780635401	0.573487031700288
sv_65207_0	AFR	0.488653555219365	0.2280163599182
sv_652646_0	AFR	0.182299546142209	0
sv_652650_0	AFR	0.117246596066566	0.315561959654179
sv_652651_0	AFR	0.867624810892587	0.729038854805726
sv_652652_0	AFR	0.465960665658094	0.726190476190476
sv_652653_0	AFR	0.481089258698941	0.639769452449568
sv_65317_0	AFR	0.267776096822995	0.1359918200409
sv_65318_0	AFR	0.0416036308623298	0.321063394683027
sv_65324_0	AFR	0.216338880484115	0.0132924335378323
sv_65329_0	AFR	0.390317700453858	0.135188866799205
sv_65331_0	AFR	0.305597579425113	0.176891615541922
sv_65332_0	AFR	0.0476550680786687	0.46685878962536
sv_65337_0	AFR	0.25642965204236	0.105367793240557
sv_65340_0	AFR	0.559757942511346	0.763688760806916
sv_65358_0	AFR	0.228441754916793	0.0922190201729107
sv_654899_0	AFR	0.131618759455371	0.30879345603272
sv_654903_0	AFR	0.452344931921331	0.585889570552147
sv_654905_0	AFR	0.801059001512859	0.445244956772334
sv_654907_0	AFR	0.157337367624811	0.0159045725646123
sv_654937_0	AFR	0.139939485627837	0.243353783231084
sv_654943_0	AFR	0.0990922844175492	0.327380952380952
sv_654947_0	AFR	0.0983358547655068	0.199386503067485
sv_65551_0	AFR	0.0113464447806354	0.206349206349206
sv_656669_0	AFR	0.149016641452345	0.00198807157057654
sv_656671_0	AFR	0.564296520423601	0.723342939481268
sv_656672_0	AFR	0.695915279878971	0.486707566462168
sv_656673_0	AFR	0.465204236006051	0.280163599182004
sv_656675_0	AFR	0.376701966717095	0.236111111111111
sv_656695_0	AFR	0.309379727685325	0.451942740286299
sv_656742_0	AFR	0.614977307110439	0.450920245398773
sv_656746_0	AFR	0.114977307110439	0.250511247443763
sv_656784_0	AFR	0.449319213313162	0.280979827089337
sv_656794_0	AFR	0.329803328290469	0.442363112391931
sv_656797_0	AFR	0.282904689863843	0.578373015873016
sv_656799_0	AFR	0.816187594553706	0.523517382413088
sv_656800_0	AFR	0.835854765506808	0.548057259713701
sv_656801_0	AFR	0.359304084720121	0.212678936605317
sv_656803_0	AFR	0.33661119515885	0.116071428571429
sv_656812_0	AFR	0.480332829046899	0.283861671469741
sv_656814_0	AFR	0.527231467473525	0.89193083573487
sv_656827_0	AFR	0.413010590015129	0.585014409221902
sv_656840_0	AFR	0.473524962178517	0.350715746421268
sv_656841_0	AFR	0.3910741301059	0.499007936507937
sv_656868_0	AFR	0.519667170953101	0.236311239193084
sv_656871_0	AFR	0.0748865355521936	0.271825396825397
sv_656876_0	AFR	0.386535552193646	0.223926380368098
sv_656884_0	AFR	0.220121028744327	0.0218253968253968
sv_656888_0	AFR	0.46142208774584	0.170028818443804
sv_656896_0	AFR	0.628593040847201	0.382936507936508
sv_656897_0	AFR	0.90393343419062	0.693083573487032
sv_656901_0	AFR	0.195915279878971	0.0489913544668588
sv_656903_0	AFR	0.258698940998487	0.131212723658052
sv_656909_0	AFR	0.109682299546142	0.332853025936599
sv_656910_0	AFR	0.649773071104387	0.818091451292246
sv_656915_0	AFR	0.671709531013616	0.798270893371758
sv_656917_0	AFR	0.170953101361573	0.0685071574642127
sv_656918_0	AFR	0.418305597579425	0.688139059304703
sv_656920_0	AFR	0.462178517397882	0.584867075664622
sv_656921_0	AFR	0.22768532526475	0.348703170028818
sv_656932_0	AFR	0.145234493192133	0.0230547550432277
sv_656933_0	AFR	0.132375189107413	0.000992063492063492
sv_65697_0	AFR	0.253403933434191	0.0763888888888889
sv_657014_0	AFR	0.172465960665658	0.282420749279539
sv_657016_0	AFR	0.168683812405446	0
sv_657023_0	AFR	0.191376701966717	0.00408997955010225
sv_657026_0	AFR	0.409984871406959	0.213293650793651
sv_657027_0	AFR	0.346444780635401	0.0432276657060519
sv_657030_0	AFR	0.172465960665658	0.311239193083574
sv_657032_0	AFR	0.152042360060514	0.363112391930836
sv_657048_0	AFR	0.366111951588502	0.560518731988473
sv_657049_0	AFR	0.350226928895613	0.202453987730061
sv_657050_0	AFR	0.216338880484115	0.0646123260437376
sv_657053_0	AFR	0.287443267776097	0.164015904572565
sv_657056_0	AFR	0.0733736762481089	0.236311239193084
sv_657058_0	AFR	0.0529500756429652	0.260912698412698
sv_657061_0	AFR	0.258698940998487	0.0858895705521472
sv_657064_0	AFR	0.327534039334342	0.202453987730061
sv_65708_0	AFR	0.45839636913767	0.215746421267894
sv_657134_0	AFR	0.221633888048411	0.0806916426512968
sv_657139_0	AFR	0.0121028744326778	0.190854870775348
sv_657140_0	AFR	0.018910741301059	0.227634194831014
sv_657142_0	AFR	1.81770045385779	1.70552147239264
sv_65717_0	AFR	0.113464447806354	0.431411530815109
sv_65726_0	AFR	0.327534039334342	0.16765873015873
sv_65820_0	AFR	0.245839636913767	0.11671469740634
sv_660105_0	AFR	0.754160363086233	0.931411530815109
sv_660118_0	AFR	0.585476550680787	0.46319018404908
sv_660125_0	AFR	0.617246596066566	0.747838616714697
sv_660193_0	AFR	0.276853252647504	0.0823412698412698
sv_660215_0	AFR	0.29803328290469	0.430555555555556
sv_660216_0	AFR	0.275340393343419	0.406746031746032
sv_660217_0	AFR	0.314674735249622	0.437627811860941
sv_660218_0	AFR	0.316187594553706	0.431547619047619
sv_660778_0	AFR	0.075642965204236	0.255043227665706
sv_660779_0	AFR	0.222390317700454	0.342939481268012
sv_6620_0	AFR	0.819969742813918	0.666666666666667
sv_663576_0	AFR	0.183055975794251	0.289264413518887
sv_663687_0	AFR	0.340393343419062	0.236196319018405
sv_663689_0	AFR	0.712556732223903	0.865030674846626
sv_663698_0	AFR	0.141452344931921	0.329971181556196
sv_663700_0	AFR	0.33963691376702	0.14519427402863
sv_663715_0	AFR	0.203479576399395	0.0695296523517382
sv_663737_0	AFR	0.262481089258699	0.0936599423631124
sv_663738_0	AFR	0.156580937972769	0.0273775216138329
sv_663746_0	AFR	0.123298033282905	0.226993865030675
sv_664176_0	AFR	0.86232980332829	0.974063400576369
sv_664182_0	AFR	0.161875945537065	0.0590778097982709
sv_664183_0	AFR	0.548411497730711	0.42544731610338
sv_664188_0	AFR	0.257186081694402	0.398773006134969
sv_664201_0	AFR	0.44856278366112	0.644171779141104
sv_664203_0	AFR	0.316187594553706	0.188760806916427
sv_664204_0	AFR	0.232980332829047	0.387608069164265
sv_664248_0	AFR	0.178517397881997	0.321325648414986
sv_664375_0	AFR	0.295763993948563	0.563618290258449
sv_664379_0	AFR	0.568835098335855	0.691848906560636
sv_665964_0	AFR	0.501512859304085	0.39193083573487
sv_666492_0	AFR	0.215582450832073	0.0940695296523517
sv_666598_0	AFR	0.307110438729198	0.195296523517382
sv_666664_0	AFR	0.455370650529501	0.35480572597137
sv_669218_0	AFR	0.944780635400908	0.833001988071571
sv_6703_0	AFR	0.142965204236006	0.307539682539683
sv_670899_0	AFR	0.777609682299546	0.550432276657061
sv_672766_0	AFR	0.462178517397882	0.359918200408998
sv_672778_0	AFR	0.434190620272315	0.323061630218688
sv_672801_0	AFR	0.512102874432678	0.278330019880716
sv_672805_0	AFR	0.981089258698941	0.878323108384458
sv_672873_0	AFR	0.422087745839637	0.270893371757925
sv_672876_0	AFR	0.32375189107413	0.437627811860941
sv_672882_0	AFR	0.372163388804841	0.504089979550102
sv_672885_0	AFR	0.534795763993949	0.730616302186879
sv_672887_0	AFR	0.388048411497731	0.179959100204499
sv_673076_0	AFR	0.182299546142209	0.369120654396728
sv_673084_0	AFR	0.453857791225416	0.842942345924453
sv_673085_0	AFR	0.512102874432678	0.668711656441718
sv_673526_0	AFR	0.322995461422088	0.221902017291066
sv_673566_0	AFR	0.400907715582451	0.0255623721881391
sv_673567_0	AFR	0.133131618759455	0
sv_673570_0	AFR	0.411497730711044	0.705765407554672
sv_673789_0	AFR	0.251891074130106	0.368876080691643
sv_673792_0	AFR	0.562027231467474	0.798611111111111
sv_673798_0	AFR	0.328290468986384	0.131212723658052
sv_673803_0	AFR	0.440998487140696	0.625248508946322
sv_673812_0	AFR	0.313918305597579	0.197406340057637
sv_673813_0	AFR	0.141452344931921	0.00099403578528827
sv_673821_0	AFR	0.158850226928896	0.0389048991354467
sv_673823_0	AFR	0.329046898638427	0.148414985590778
sv_673825_0	AFR	0.26928895612708	0.1610337972167
sv_673827_0	AFR	0.633888048411498	0.249279538904899
sv_673994_0	AFR	0.500756429652042	0.185878962536023
sv_673997_0	AFR	0.0779122541603631	0.188139059304703
sv_673998_0	AFR	0.978819969742814	0.74155069582505
sv_674000_0	AFR	0.966717095310136	0.733598409542744
sv_674003_0	AFR	0.0347957639939486	0.590778097982709
sv_674008_0	AFR	0.0529500756429652	0.182539682539683
sv_674009_0	AFR	0.0582450832072617	0.249007936507937
sv_674010_0	AFR	0.40695915279879	0.543737574552684
sv_674012_0	AFR	0.376701966717095	0.648414985590778
sv_674016_0	AFR	0.535552193645991	0.037463976945245
sv_674024_0	AFR	0.212556732223903	0
sv_674028_0	AFR	0.529500756429652	0.746397694524496
sv_674030_0	AFR	0.125567322239032	0.0100864553314121
sv_674031_0	AFR	0.758698940998487	0.935387673956262
sv_674032_0	AFR	0.518154311649017	0.0497017892644135
sv_674084_0	AFR	0.481089258698941	0.310838445807771
sv_674088_0	AFR	0.964447806354009	0.579754601226994
sv_674092_0	AFR	0.166414523449319	0.00099403578528827
sv_674182_0	AFR	0.2821482602118	0.103271983640082
sv_674184_0	AFR	0.510590015128593	0.681556195965418
sv_674186_0	AFR	0.341149773071104	0.0675944333996024
sv_674195_0	AFR	0.252647503782148	0.374233128834356
sv_674196_0	AFR	0.581694402420575	0.787321063394683
sv_674197_0	AFR	0.47428139183056	0.66359918200409
sv_674253_0	AFR	0.344175491679274	0.184890656063618
sv_674267_0	AFR	0.280635400907716	0.512968299711816
sv_674268_0	AFR	0.118003025718608	0.00198807157057654
sv_674273_0	AFR	0.40393343419062	0.698847262247839
sv_674279_0	AFR	0.220877458396369	0.053314121037464
sv_674282_0	AFR	0.177004538577912	0.380403458213256
sv_674283_0	AFR	0.246596066565809	0.468299711815562
sv_674285_0	AFR	0.220121028744327	0.0273775216138329
sv_674286_0	AFR	0.86232980332829	0.698807157057654
sv_674288_0	AFR	0.329803328290469	0.531700288184438
sv_674294_0	AFR	0.944024205748865	0.809815950920245
sv_674296_0	AFR	0.521180030257186	0.355907780979827
sv_674297_0	AFR	0.232980332829047	0.360230547550432
sv_674299_0	AFR	0.837367624810893	0.999005964214712
sv_674300_0	AFR	0.208018154311649	0.0616302186878728
sv_674301_0	AFR	0.535552193645991	0.258928571428571
sv_674304_0	AFR	0.251134644478064	0.128834355828221
sv_674312_0	AFR	0.628593040847201	0.513916500994036
sv_674327_0	AFR	0.142208774583964	0.28118609406953
sv_674332_0	AFR	0.118003025718608	0
sv_674338_0	AFR	0.366868381240545	0.225971370143149
sv_674345_0	AFR	0.857034795763994	0.985089463220676
sv_674354_0	AFR	0.664901664145234	0.78968253968254
sv_674395_0	AFR	0.424357034795764	0.254960317460317
sv_674405_0	AFR	0.413010590015129	0.246421267893661
sv_674406_0	AFR	0.210287443267776	0.0838445807770961
sv_674407_0	AFR	0.260211800302572	0.0922190201729107
sv_674408_0	AFR	0.411497730711044	0.257925072046109
sv_674409_0	AFR	0.141452344931921	0
sv_674410_0	AFR	0.504538577912254	0.309145129224652
sv_674414_0	AFR	0.310136157337368	0.0961145194274029
sv_674418_0	AFR	0.131618759455371	0
sv_674420_0	AFR	0.431164901664145	0.240634005763689
sv_674486_0	AFR	0.540090771558245	0.153769841269841
sv_674694_0	AFR	0.632375189107413	0.482107355864811
sv_674697_0	AFR	0.351739788199697	0.0795228628230616
sv_674702_0	AFR	0.505295007564297	0.152737752161383
sv_674713_0	AFR	0.180786686838124	0.0734870317002882
sv_674741_0	AFR	0.248108925869894	0.143149284253579
sv_674778_0	AFR	0.214069591527988	0.0834990059642147
sv_674781_0	AFR	0.409228441754917	0.134920634920635
sv_674782_0	AFR	0.456127080181543	0.596541786743516
sv_674784_0	AFR	0.36535552193646	0.468253968253968
sv_674796_0	AFR	0.037821482602118	0.188139059304703
sv_674799_0	AFR	0.356278366111952	0.491053677932406
sv_674826_0	AFR	1.27760968229955	1.43849206349206
sv_67639_0	AFR	0.608169440242057	0.333333333333333
sv_67640_0	AFR	0.757942511346445	0.486083499005964
sv_67641_0	AFR	0.0416036308623298	0.478131212723658
sv_676434_0	AFR	0.2821482602118	0.5
sv_67644_0	AFR	0.453101361573374	0.344380403458213
sv_678280_0	AFR	0.33963691376702	0.220238095238095
sv_678342_0	AFR	0.260211800302572	0.155753968253968
sv_678373_0	AFR	0.245839636913767	0.128834355828221
sv_678379_0	AFR	0.380484114977307	0.606628242074928
sv_678391_0	AFR	0.289712556732224	0.464214711729622
sv_678393_0	AFR	0.383509833585477	0.5835734870317
sv_678586_0	AFR	0.207261724659607	0.336978131212724
sv_678661_0	AFR	0.513615733736763	0.809145129224652
sv_678669_0	AFR	0.341149773071104	0.554671968190855
sv_679138_0	AFR	0.447049924357035	0.668986083499006
sv_679311_0	AFR	0.0446293494704992	0.162027833001988
sv_679314_0	AFR	0.55446293494705	0.325648414985591
sv_679318_0	AFR	0.0627836611195159	0.278769841269841
sv_679320_0	AFR	0.127836611195159	0
sv_679321_0	AFR	0.1732223903177	0
sv_679324_0	AFR	0.046142208774584	0.229038854805726
sv_679327_0	AFR	0.736762481089259	0.46685878962536
sv_679332_0	AFR	0.338880484114977	0.449567723342939
sv_679333_0	AFR	0.210287443267776	0.339285714285714
sv_679335_0	AFR	0.208018154311649	0.33531746031746
sv_679542_0	AFR	0.139939485627837	0.432276657060519
sv_679546_0	AFR	0.187594553706505	0.315561959654179
sv_679549_0	AFR	0.158093797276853	0.0218253968253968
sv_679551_0	AFR	0.178517397881997	0.316973415132924
sv_679552_0	AFR	0.00907715582450832	0.132924335378323
sv_679553_0	AFR	0.251891074130106	0.377733598409543
sv_679562_0	AFR	0.00680786686838124	0.154761904761905
sv_679848_0	AFR	0.00680786686838124	0.161706349206349
sv_679851_0	AFR	0.760211800302572	0.65850144092219
sv_679852_0	AFR	0.542360060514372	0.376080691642651
sv_679854_0	AFR	0.276853252647504	0.152737752161383
sv_679861_0	AFR	0.957639939485628	0.801152737752161
sv_679862_0	AFR	0.472012102874433	0.307770961145194
sv_679864_0	AFR	0.115733736762481	0.0099403578528827
sv_679865_0	AFR	0.116490166414523	0.0099403578528827
sv_679869_0	AFR	0.492435703479576	0.311860940695297
sv_679878_0	AFR	0.569591527987897	0.358789625360231
sv_679905_0	AFR	0.740544629349471	0.893638170974155
sv_679909_0	AFR	0.146747352496218	0.010934393638171
sv_679911_0	AFR	0.239788199697428	0.0797546012269939
sv_679927_0	AFR	0.898638426626324	0.681556195965418
sv_679928_0	AFR	0.500756429652042	0.726224783861671
sv_679930_0	AFR	0.291981845688351	0.101391650099404
sv_679935_0	AFR	0.157337367624811	0.0337301587301587
sv_679936_0	AFR	0.210287443267776	0.00715746421267894
sv_679937_0	AFR	0.309379727685325	0.106339468302658
sv_679939_0	AFR	0.00680786686838124	0.108349900596421
sv_680079_0	AFR	0.313161875945537	0.00795228628230616
sv_680084_0	AFR	0.192133131618759	0.292433537832311
sv_680103_0	AFR	0.795763993948563	0.961232604373757
sv_680104_0	AFR	0.326021180030257	0.109406952965235
sv_680106_0	AFR	0.355521936459909	0.180115273775216
sv_680107_0	AFR	0.144478063540091	0
sv_680110_0	AFR	0.0877458396369138	0.217261904761905
sv_680111_0	AFR	0.519667170953101	0.805475504322767
sv_680115_0	AFR	0.322239031770045	0.195296523517382
sv_680119_0	AFR	0.494704992435703	0.178936605316973
sv_680124_0	AFR	0.41679273827534	0.314115308151093
sv_682864_0	AFR	0.194402420574887	0.0173824130879346
sv_682865_0	AFR	0.689863842662632	0.266871165644172
sv_682869_0	AFR	0.817700453857791	0.352882703777336
sv_682870_0	AFR	0.317700453857791	0.186878727634195
sv_682871_0	AFR	0.518154311649017	0.282306163021869
sv_682876_0	AFR	0.764750378214826	0.985119047619048
sv_683013_0	AFR	0.0559757942511346	0.255623721881391
sv_683014_0	AFR	0.0695915279878971	0.341513292433538
sv_683015_0	AFR	0.167927382753404	0.596114519427403
sv_683018_0	AFR	0.68910741301059	0.807770961145194
sv_683337_0	AFR	0.569591527987897	0.784253578732106
sv_683344_0	AFR	0.00983358547655068	0.131123919308357
sv_683346_0	AFR	0.0832072617246596	0.385480572597137
sv_683347_0	AFR	0.470499243570348	0.65439672801636
sv_683348_0	AFR	0.296520423600605	0.0378323108384458
sv_684128_0	AFR	0.565809379727685	0.832853025936599
sv_684139_0	AFR	0.636157337367625	0.921267893660532
sv_684145_0	AFR	0.0136157337367625	0.186094069529652
sv_684151_0	AFR	0.208774583963691	0.329243353783231
sv_684154_0	AFR	0.288199697428139	0.0204498977505112
sv_684161_0	AFR	0.544629349470499	0.660531697341513
sv_684169_0	AFR	0.314674735249622	0.194274028629857
sv_684174_0	AFR	0.234493192133132	0.445244956772334
sv_684177_0	AFR	0.47428139183056	0.631212723658052
sv_684181_0	AFR	0.175491679273828	0.0705765407554672
sv_684185_0	AFR	0.326021180030257	0.507952286282306
sv_684189_0	AFR	0.444780635400908	0.069164265129683
sv_684193_0	AFR	0.813161875945537	0.419308357348703
sv_684199_0	AFR	0.306354009077156	0.461095100864553
sv_684483_0	AFR	0.350226928895613	0.121676891615542
sv_684485_0	AFR	0.357034795763994	0.235173824130879
sv_684525_0	AFR	0.0642965204236006	0.470178926441352
sv_684546_0	AFR	0.218608169440242	0.105367793240557
sv_684550_0	AFR	0.341149773071104	0.0755467196819085
sv_684554_0	AFR	0.484871406959153	0.358846918489066
sv_685110_0	AFR	0.103630862329803	0.248508946322068
sv_685113_0	AFR	0.430408472012103	0.635912698412698
sv_685114_0	AFR	0.383509833585477	0.625
sv_685116_0	AFR	0.389561270801815	0.636904761904762
sv_685117_0	AFR	0.391830559757943	0.654761904761905
sv_685119_0	AFR	0.532526475037821	0.299204771371769
sv_685125_0	AFR	0.359304084720121	0.469740634005764
sv_685129_0	AFR	0.568078668683812	0.729166666666667
sv_685131_0	AFR	0.0279878971255673	0.139059304703476
sv_685141_0	AFR	0.155824508320726	0.291066282420749
sv_685142_0	AFR	0.350226928895613	0.214697406340058
sv_685151_0	AFR	0.431921331316188	0.56628242074928
sv_685152_0	AFR	0.20196671709531	0.381709741550696
sv_685153_0	AFR	0.126323751891074	0.366071428571429
sv_685154_0	AFR	0.167927382753404	0.451292246520875
sv_685158_0	AFR	0.453857791225416	0.690854870775348
sv_685162_0	AFR	0.446293494704992	0.234592445328032
sv_685163_0	AFR	0.291225416036309	0.141104294478528
sv_685164_0	AFR	0.37821482602118	0.187319884726225
sv_685166_0	AFR	0.253403933434191	0.0259365994236311
sv_685167_0	AFR	0.333585476550681	0.225971370143149
sv_685171_0	AFR	0.142208774583964	0.414985590778098
sv_685174_0	AFR	0.235249621785174	0.364811133200795
sv_685176_0	AFR	0.557488653555219	0.761904761904762
sv_685185_0	AFR	0.395612708018154	0.697406340057637
sv_685190_0	AFR	0.128593040847201	0.688139059304703
sv_685191_0	AFR	0.376701966717095	0.193251533742331
sv_685204_0	AFR	0.668683812405446	0.23721881390593
sv_685209_0	AFR	0.106656580937973	0.00099403578528827
sv_685211_0	AFR	0.111195158850227	0.390593047034765
sv_685217_0	AFR	0.205748865355522	0.398773006134969
sv_685235_0	AFR	0.532526475037821	0.378962536023055
sv_685236_0	AFR	0.611951588502269	0.404899135446686
sv_685237_0	AFR	0.718608169440242	0.34560327198364
sv_685238_0	AFR	0.579425113464448	0.430470347648262
sv_685240_0	AFR	0.725416036308623	0.397694524495677
sv_685241_0	AFR	0.720121028744327	0.4164265129683
sv_685242_0	AFR	0.856278366111952	0.591002044989775
sv_685243_0	AFR	0.475794251134644	0.742074927953891
sv_685251_0	AFR	0.444024205748865	0.178674351585014
sv_685338_0	AFR	0.711800302571861	0.397694524495677
sv_685339_0	AFR	0.605143721633888	0.327089337175793
sv_685340_0	AFR	0.617246596066566	0.332853025936599
sv_685342_0	AFR	0.313161875945537	0.12536023054755
sv_685343_0	AFR	0.463691376701967	0.206543967280164
sv_685352_0	AFR	0.565052950075643	0.214711729622266
sv_685353_0	AFR	0.104387291981846	0
sv_685356_0	AFR	0.257942511346445	0.084493041749503
sv_685359_0	AFR	0.319969742813918	0.793456032719836
sv_685516_0	AFR	0.259455370650529	0.148414985590778
sv_685595_0	AFR	0.348714069591528	0.226190476190476
sv_685596_0	AFR	0.210287443267776	0.377300613496933
sv_685597_0	AFR	0.225416036308623	0.0302593659942363
sv_685598_0	AFR	0.267776096822995	0.437627811860941
sv_685608_0	AFR	0.324508320726172	0.0504322766570605
sv_685611_0	AFR	0.381996974281392	0.508179959100205
sv_685613_0	AFR	0.696671709531014	0.800198807157058
sv_685614_0	AFR	0.329803328290469	0.56628242074928
sv_685616_0	AFR	0.0476550680786687	0.215746421267894
sv_685626_0	AFR	0.172465960665658	0.0337972166998012
sv_685637_0	AFR	0.276096822995461	0.147239263803681
sv_685640_0	AFR	0.246596066565809	0.0720461095100865
sv_685642_0	AFR	0.51285930408472	0.704498977505112
sv_685643_0	AFR	0.519667170953101	0.385480572597137
sv_685647_0	AFR	0.625567322239032	0.523054755043228
sv_685655_0	AFR	0.142208774583964	0.284253578732106
sv_685664_0	AFR	0.710287443267776	0.595100864553314
sv_685665_0	AFR	0.939485627836611	0.836309523809524
sv_685677_0	AFR	0.193645990922844	0.327089337175793
sv_685697_0	AFR	0.104387291981846	0
sv_685722_0	AFR	0.315431164901664	0.530815109343936
sv_685724_0	AFR	0.131618759455371	0.0128968253968254
sv_685730_0	AFR	0.304084720121029	0.564612326043738
sv_685733_0	AFR	0.357791225416036	0.525793650793651
sv_687064_0	AFR	0.0347957639939486	0.144135188866799
sv_687066_0	AFR	0.226928895612708	0.563394683026585
sv_687238_0	AFR	0.427382753403933	0.320040899795501
sv_687263_0	AFR	0.340393343419062	0.54178674351585
sv_687273_0	AFR	0.220877458396369	0.333333333333333
sv_687287_0	AFR	0.462178517397882	0.233128834355828
sv_687294_0	AFR	0.303328290468986	0.503976143141153
sv_687316_0	AFR	0.167927382753404	0.00102249488752556
sv_687327_0	AFR	0.77231467473525	0.624254473161034
sv_687329_0	AFR	0.152042360060514	0.00198807157057654
sv_687330_0	AFR	0.489409984871407	0.22962226640159
sv_687331_0	AFR	0.0166414523449319	0.177914110429448
sv_687332_0	AFR	0.242057488653555	0.370143149284254
sv_687339_0	AFR	0.141452344931921	0
sv_687342_0	AFR	0.418305597579425	0.83531746031746
sv_687346_0	AFR	0.559001512859304	0.255952380952381
sv_687357_0	AFR	0.380484114977307	0.23721881390593
sv_687833_0	AFR	0.815431164901664	0.605316973415133
sv_687834_0	AFR	0.224659606656581	0.0360230547550432
sv_687836_0	AFR	0.275340393343419	0.599403578528827
sv_687841_0	AFR	0.617246596066566	0.777335984095427
sv_687843_0	AFR	0.179273827534039	0.328220858895706
sv_687923_0	AFR	0.306354009077156	0.121031746031746
sv_687930_0	AFR	0.962178517397882	0.613095238095238
sv_687931_0	AFR	0.33661119515885	0.752161383285303
sv_687932_0	AFR	0.113464447806354	0.00099403578528827
sv_687934_0	AFR	0.162632375189107	0.331412103746398
sv_687936_0	AFR	0.791981845688351	0.914512922465209
sv_687937_0	AFR	0.366868381240545	0.50920245398773
sv_687938_0	AFR	0.246596066565809	0.0807770961145194
sv_687941_0	AFR	0.0151285930408472	0.115273775216138
sv_687945_0	AFR	0.133131618759455	0.244956772334294
sv_688011_0	AFR	0.186838124054463	0
