type	FP	TP	FN	TP.baseline	precision	recall	F1	qual	exp	method	sample	region	eval	min.cov
INS	355	6148	10450	8495	0.9454	0.4484	0.6083	14	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	416	3854	6940	4970	0.9026	0.4173	0.5707	14	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	676	8808	18865	11990	0.9287	0.3886	0.5479	21	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	310	5418	11394	7551	0.9459	0.3986	0.5609	21	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	366	3390	7471	4439	0.9026	0.3727	0.5276	21	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	583	7807	20117	10738	0.9305	0.348	0.5066	27	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	278	4863	12127	6818	0.9459	0.3599	0.5214	27	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	305	2944	7990	3920	0.9061	0.3291	0.4828	27	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	487	6502	21874	8981	0.9303	0.2911	0.4434	35	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	249	4081	13189	5756	0.9425	0.3038	0.4595	35	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	238	2421	8685	3225	0.9105	0.2708	0.4174	35	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	401	5397	23307	7548	0.9308	0.2446	0.3874	45	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	219	3459	13987	4958	0.9405	0.2617	0.4095	45	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	182	1938	9320	2590	0.9142	0.2175	0.3514	45	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	349	4652	24288	6567	0.9302	0.2128	0.3464	50	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	196	3017	14576	4369	0.939	0.2306	0.3703	50	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	153	1635	9712	2198	0.9144	0.1846	0.3072	50	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	265	3737	25444	5411	0.9338	0.1754	0.2953	60	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	159	2463	15267	3678	0.9394	0.1941	0.3217	60	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	106	1274	10177	1733	0.9232	0.1455	0.2514	60	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	185	2610	26947	3908	0.9338	0.1267	0.2231	75	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	111	1836	16139	2806	0.943	0.1481	0.256	75	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	74	774	10808	1102	0.9127	0.0925	0.168	75	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	145	1855	27891	2964	0.9275	0.0961	0.1742	90	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	92	1385	16727	2218	0.9377	0.1171	0.2082	90	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	53	470	11164	746	0.8987	0.0626	0.117	90	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	131	1572	28260	2595	0.9231	0.0841	0.1542	99	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	86	1193	16985	1960	0.9328	0.1035	0.1863	99	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	45	379	11275	635	0.8939	0.0533	0.1006	99	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	all	call	0.5
Total	4824	8554	17031	8554	0.6394	0.3343	0.439	0	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	3236	5044	10282	5044	0.6092	0.3291	0.4273	0	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	1588	3510	6749	3510	0.6885	0.3421	0.4571	0	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	4744	8466	17119	8466	0.6409	0.3309	0.4365	2	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	3177	4992	10334	4992	0.6111	0.3257	0.4249	2	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	1567	3474	6785	3474	0.6891	0.3386	0.4541	2	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	4700	8429	17156	8429	0.642	0.3295	0.4355	3	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	3141	4961	10365	4961	0.6123	0.3237	0.4235	3	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	1559	3468	6791	3468	0.6899	0.338	0.4537	3	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	4580	8309	17276	8309	0.6447	0.3248	0.432	4	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	3076	4894	10432	4894	0.6141	0.3193	0.4201	4	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	1504	3415	6844	3415	0.6942	0.3329	0.45	4	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	4536	8269	17316	8269	0.6458	0.3232	0.4308	5	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	3042	4854	10472	4854	0.6147	0.3167	0.418	5	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	1494	3415	6844	3415	0.6957	0.3329	0.4503	5	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	4368	8079	17506	8079	0.6491	0.3158	0.4249	7	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	2929	4722	10604	4722	0.6172	0.3081	0.411	7	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	1439	3357	6902	3357	0.7	0.3272	0.446	7	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	3821	7587	17998	7587	0.6651	0.2965	0.4102	10	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	2561	4393	10933	4393	0.6317	0.2866	0.3943	10	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	1260	3194	7065	3194	0.7171	0.3113	0.4341	10	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	3771	7537	18048	7537	0.6665	0.2946	0.4086	12	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	2528	4351	10975	4351	0.6325	0.2839	0.3919	12	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	1243	3186	7073	3186	0.7193	0.3106	0.4339	12	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	3375	7071	18514	7071	0.6769	0.2764	0.3925	14	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	2263	4036	11290	4036	0.6407	0.2633	0.3732	14	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	1112	3035	7224	3035	0.7319	0.2958	0.4213	14	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	2807	6372	19213	6372	0.6942	0.2491	0.3666	21	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	1906	3623	11703	3623	0.6553	0.2364	0.3475	21	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	901	2749	7510	2749	0.7532	0.268	0.3953	21	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	2351	5754	19831	5754	0.7099	0.2249	0.3416	27	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	1647	3296	12030	3296	0.6668	0.2151	0.3253	27	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	704	2458	7801	2458	0.7774	0.2396	0.3663	27	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	1843	4895	20690	4895	0.7265	0.1913	0.3029	35	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	1323	2822	12504	2822	0.6808	0.1841	0.2898	35	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	520	2073	8186	2073	0.7995	0.2021	0.3226	35	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	1477	4102	21483	4102	0.7353	0.1603	0.2632	45	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	1086	2427	12899	2427	0.6909	0.1584	0.2577	45	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	391	1675	8584	1675	0.8107	0.1633	0.2718	45	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	1261	3545	22040	3545	0.7376	0.1386	0.2334	50	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	946	2117	13209	2117	0.6912	0.1381	0.2302	50	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	315	1428	8831	1428	0.8193	0.1392	0.238	50	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	977	2858	22727	2858	0.7452	0.1117	0.1943	60	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	752	1732	13594	1732	0.6973	0.113	0.1945	60	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	225	1126	9133	1126	0.8335	0.1098	0.194	60	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	674	1947	23638	1947	0.7428	0.0761	0.1381	75	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	534	1277	14049	1277	0.7051	0.0833	0.149	75	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	140	670	9589	670	0.8272	0.0653	0.121	75	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	494	1331	24254	1331	0.7293	0.052	0.0971	90	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	400	937	14389	937	0.7008	0.0611	0.1124	90	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	94	394	9865	394	0.8074	0.0384	0.0733	90	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	426	1110	24475	1110	0.7227	0.0434	0.0819	99	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	346	797	14529	797	0.6973	0.052	0.0968	99	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	80	313	9946	313	0.7964	0.0305	0.0588	99	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	all	geno	0.5
Total	270	5356	2802	5248	0.952	0.6519	0.7739	0	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	159	3476	1629	3190	0.9563	0.662	0.7824	0	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	111	1880	1173	2058	0.9442	0.637	0.7608	0	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	270	5315	2838	5212	0.9517	0.6475	0.7707	2	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	159	3450	1651	3168	0.9559	0.6574	0.779	2	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	111	1865	1187	2044	0.9438	0.6326	0.7575	2	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	269	5305	2849	5201	0.9517	0.6461	0.7697	3	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	158	3440	1662	3157	0.9561	0.6551	0.7775	3	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	111	1865	1187	2044	0.9438	0.6326	0.7575	3	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	264	5238	2909	5141	0.952	0.6386	0.7644	4	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	155	3410	1687	3132	0.9565	0.6499	0.7739	4	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	109	1828	1222	2009	0.9437	0.6218	0.7497	4	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	264	5228	2918	5132	0.9519	0.6375	0.7636	5	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	155	3401	1695	3124	0.9564	0.6483	0.7728	5	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	109	1827	1223	2008	0.9437	0.6215	0.7494	5	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	260	5151	2984	5066	0.9519	0.6293	0.7577	7	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	153	3352	1735	3084	0.9563	0.64	0.7668	7	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	107	1799	1249	1982	0.9439	0.6134	0.7436	7	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	249	4910	3205	4845	0.9517	0.6019	0.7374	10	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	143	3158	1900	2919	0.9567	0.6057	0.7418	10	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	106	1752	1305	1926	0.9429	0.5961	0.7304	10	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	249	4894	3220	4830	0.9516	0.6	0.736	12	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	143	3142	1915	2904	0.9565	0.6026	0.7394	12	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	106	1752	1305	1926	0.9429	0.5961	0.7304	12	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	230	4676	3409	4641	0.9531	0.5765	0.7184	14	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	131	2961	2065	2754	0.9576	0.5715	0.7158	14	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	99	1715	1344	1887	0.9454	0.584	0.722	14	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	218	4289	3791	4259	0.9516	0.5291	0.6801	21	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	122	2675	2340	2479	0.9564	0.5144	0.669	21	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	96	1614	1451	1780	0.9439	0.5509	0.6957	21	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	201	3942	4124	3926	0.9515	0.4877	0.6449	27	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	113	2426	2569	2250	0.9555	0.4669	0.6273	27	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	88	1516	1555	1676	0.9451	0.5187	0.6698	27	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	170	3437	4656	3394	0.9529	0.4216	0.5846	35	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	100	2080	2926	1893	0.9541	0.3928	0.5565	35	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	70	1357	1730	1501	0.9509	0.4646	0.6242	35	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	144	2911	5194	2856	0.9529	0.3548	0.5171	45	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	89	1763	3232	1587	0.9519	0.3293	0.4893	45	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	55	1148	1962	1269	0.9543	0.3928	0.5565	45	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	130	2508	5596	2454	0.9507	0.3048	0.4616	50	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	82	1520	3453	1366	0.9488	0.2835	0.4366	50	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	48	988	2143	1088	0.9537	0.3367	0.4977	50	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	100	2020	6098	1952	0.9528	0.2425	0.3866	60	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	73	1237	3719	1100	0.9443	0.2283	0.3677	60	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	27	783	2379	852	0.9667	0.2637	0.4144	60	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	78	1371	6755	1295	0.9462	0.1609	0.275	75	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	55	910	4020	799	0.943	0.1658	0.282	75	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	23	461	2735	496	0.9525	0.1535	0.2644	75	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	64	919	7217	833	0.9349	0.1035	0.1864	90	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	46	653	4267	552	0.9342	0.1145	0.204	90	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	18	266	2950	281	0.9366	0.087	0.1592	90	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	58	762	7368	682	0.9293	0.0847	0.1552	99	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	43	553	4356	463	0.9279	0.0961	0.1742	99	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	15	209	3012	219	0.933	0.0678	0.1264	99	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	highconf	call	0.5
Total	1341	4204	3067	3756	0.7582	0.5505	0.6379	0	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	1009	2567	1820	2119	0.7178	0.538	0.615	0	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	332	1637	1247	1637	0.8314	0.5676	0.6746	0	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	1329	4177	3091	3732	0.7586	0.547	0.6357	2	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	998	2553	1831	2108	0.719	0.5352	0.6136	2	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	331	1624	1260	1624	0.8307	0.5631	0.6712	2	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	1325	4170	3098	3725	0.7589	0.5459	0.635	3	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	994	2546	1838	2101	0.7192	0.5334	0.6125	3	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	331	1624	1260	1624	0.8307	0.5631	0.6712	3	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	1286	4138	3128	3695	0.7629	0.5416	0.6335	4	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	979	2529	1853	2086	0.7209	0.5296	0.6106	4	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	307	1609	1275	1609	0.8398	0.5579	0.6704	4	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	1283	4131	3135	3688	0.763	0.5405	0.6328	5	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	977	2522	1860	2079	0.7208	0.5278	0.6094	5	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	306	1609	1275	1609	0.8402	0.5579	0.6705	5	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	1247	4086	3175	3648	0.7662	0.5347	0.6299	7	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	953	2495	1882	2057	0.7236	0.5222	0.6066	7	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	294	1591	1293	1591	0.844	0.5517	0.6672	7	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	1137	3945	3290	3533	0.7763	0.5178	0.6212	10	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	865	2380	1971	1968	0.7334	0.4996	0.5943	10	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
